tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
6.022161781,4.464685954,8.61860362,4.03484118,-1.043464647,-1.02675798,-1.812366446,0.114663365,0.906362103,0.093310159,0.085252163,1
3.780393233,1.395727389,4.060533184,1.544161386,-1.825526518,-0.542251605,-0.620423903,0.134068286,0.11041208,0.303478746,0.83388017,1
1.643721446,4.089905001,2.909489823,8.77327139,-1.474583566,-1.464237635,-1.474366988,0.130964726,0.656611869,0.122866296,0.589724619,1
9.787566393,5.72049727,1.952718799,3.818234491,-0.861210142,-0.547587813,-1.553592095,0.38014452,0.543230769,0.555900597,0.638014095,1
0.694473315,1.941403553,9.023659616,2.522422736,-1.513806796,-1.127747351,-1.815184475,0.369427025,0.260847819,0.692302502,0.230396929,1
2.727780449,3.442416656,4.409789219,9.428201599,-1.054564112,-0.699861473,-1.573921843,0.308506667,0.803471511,0.311128475,0.266805348,1
8.183637215,1.088214431,3.94284197,2.405057402,-1.750010585,-1.76204603,-1.79584597,0.269930076,0.36597702,0.352943608,0.552200999,1
3.85450131,1.014596314,7.392574936,7.352713946,-1.214011219,-1.51789985,-1.483380605,0.426140248,0.362850321,0.090121898,0.411088981,1
1.654432561,3.020717603,9.241286767,5.855165128,-1.762127837,-0.905160593,-1.57480246,0.100741031,0.184704157,0.625249686,0.074224103,1
9.182311802,3.155191155,1.239184852,1.130263889,-1.29686581,-1.901036185,-1.893732212,0.590578615,0.85268494,0.535106136,0.86578584,1
9.018292823,1.884617843,2.358270964,3.466338545,-1.270929836,-1.206803766,-0.910372873,0.479821369,0.228503121,0.071539766,0.055129235,1
2.582800235,2.030973021,8.814980933,6.566715996,-1.92692014,-0.634857788,-0.613927005,0.07548511,0.603069621,0.073611195,0.655793598,1
5.658805251,3.280877409,0.788160403,8.789041683,-1.406802143,-0.509197799,-1.159442041,0.530761825,0.204855077,0.586198811,0.187338066,1
9.866907205,4.039547332,4.182891852,3.803183374,-1.119142846,-1.79065932,-1.300322752,0.249461328,0.169407681,0.234539763,0.489138866,1
0.851940883,0.995871675,1.951826799,5.01892168,-1.825975223,-0.562379978,-1.577602832,0.070431465,0.391633298,0.319625179,0.152895902,1
7.478989016,8.101737307,1.359744045,9.435923396,-0.734643479,-1.241187133,-1.79880018,0.10544694,0.146828175,0.074564294,0.150840175,1
1.453148342,6.273322774,5.379078297,8.82566923,-0.587962408,-1.045627876,-0.980071676,0.239725781,0.12657918,0.584334585,0.416648474,1
9.503153122,0.749230399,2.836016984,4.528596153,-1.077145599,-1.240546272,-1.070999897,0.50663749,0.225683721,0.07100786,0.947891126,1
1.178222083,0.741574638,1.172839935,9.042160446,-0.85187083,-1.041713503,-1.27705137,0.190124365,0.288451764,0.208313162,0.159532343,1
8.770233711,4.15431514,1.252667757,7.252445731,-1.437071998,-0.548951089,-1.781621874,0.165098318,0.833579119,0.738757567,0.153895121,1
1.562100135,1.276699567,2.17702005,2.271726715,-0.781790987,-0.704915012,-1.676068232,0.75191247,0.440338274,0.532366362,0.590806465,1
7.906502948,1.190317103,3.856404239,2.968911652,-1.469932186,-1.791212437,-1.823522867,0.627070119,0.667288928,0.127590208,0.23345418,1
0.675248113,9.504197639,3.416111012,3.706282514,-0.842804152,-0.802796311,-1.973864601,0.066768525,0.107895671,0.827135659,0.77076886,1
3.370328603,4.847224788,4.427143889,0.519387448,-0.547082657,-1.832223733,-1.899368351,0.841522503,0.476445398,0.116375224,0.291679416,1
1.126172577,4.963606578,1.982155541,5.974346205,-1.245170348,-1.884092932,-0.75457165,0.858989601,0.209113553,0.199843055,0.513511569,1
8.037189069,7.888126608,0.511558975,9.604736937,-0.503118537,-1.72124312,-1.342350083,0.091414895,0.493520022,0.779194664,0.534481106,1
2.276479198,6.591594902,3.59736046,1.719222846,-1.6654391,-0.620861079,-1.162648101,0.846069328,0.195124779,0.637618793,0.641893669,1
8.123356213,0.560300918,6.34472953,4.135802652,-0.524600898,-0.60241058,-1.718770444,0.24037618,0.183609346,0.453001637,0.262411301,1
1.06218512,5.589472493,1.333243122,7.29128124,-0.558665776,-0.726052235,-0.607231631,0.573942122,0.087232712,0.086098544,0.16408928,1
5.111494248,1.862052137,0.575257493,5.828495242,-0.704971587,-1.306278211,-1.778401684,0.713112748,0.392887359,0.445215627,0.407079496,1
5.993950884,7.370239854,0.506481617,0.649900862,-1.862459418,-1.838751519,-1.759390262,0.088861825,0.910878929,0.673066464,0.825260313,1
8.642278672,0.803808802,3.386221915,2.473772528,-1.475152485,-0.501862587,-0.9296774,0.220754139,0.209763985,0.443260965,0.180341902,1
4.058659578,9.811283786,9.659962409,0.892843659,-1.68998492,-1.005930577,-1.923993613,0.312566107,0.264395189,0.234140917,0.214609102,1
7.471553975,4.434121513,7.615041409,3.622143903,-1.742929392,-1.148677399,-0.636547416,0.245657355,0.776890267,0.085201973,0.315451964,1
4.33173378,2.1151125,9.121747722,8.634503678,-1.391681899,-0.90320722,-1.67381443,0.323348659,0.360316878,0.633904148,0.185780804,1
2.706651086,0.849173783,9.074920601,1.638538373,-1.28368628,-0.687107405,-0.810487133,0.80978931,0.931334504,0.229290292,0.883137892,1
9.604139508,7.595687876,2.051845751,3.351073644,-1.67156621,-1.479875466,-0.692332867,0.118556725,0.668257029,0.347426369,0.169465715,1
2.765515263,6.855546464,3.655984477,4.314661286,-1.503326907,-1.208566058,-1.000284759,0.469963508,0.138413799,0.434462677,0.104296737,1
7.248713197,0.825979384,2.442894707,2.608720213,-0.986239816,-1.439151664,-0.87629278,0.210555828,0.441005518,0.838539024,0.081088029,1
3.223277995,1.685209439,1.842562574,9.909439324,-1.749369747,-1.708597585,-1.257608955,0.229794464,0.495752325,0.929756638,0.616055796,1
0.668979184,0.57461255,7.946720386,8.768701184,-0.717562593,-1.382395838,-1.355212093,0.406037573,0.475884803,0.081603453,0.542979828,1
2.947155853,8.441882716,1.308031927,1.210190721,-1.608922004,-1.303604642,-1.868013182,0.270671487,0.288335895,0.56363734,0.212008118,1
5.134771363,1.326374322,8.462750776,6.686876426,-1.509778051,-1.541010789,-1.425971646,0.362378875,0.552879899,0.399314602,0.22411726,1
7.901716143,9.553416839,3.044163645,0.531582727,-1.868399914,-0.777943941,-1.568394017,0.293309104,0.381343971,0.701716191,0.651651995,1
1.820560132,9.153787972,3.109712124,4.411563833,-1.338266766,-0.877443294,-1.158200932,0.693991668,0.75125048,0.175387222,0.581325344,1
6.567172353,4.30661555,7.242610665,2.041075485,-1.0547021,-1.383244349,-1.958118634,0.146020819,0.117609476,0.184617431,0.760915585,1
3.099663465,8.453661564,1.633005633,5.901429088,-1.61818599,-0.520553935,-0.649581697,0.561420423,0.712363671,0.120643665,0.111952917,1
0.695557943,7.515027432,6.70838412,3.225476294,-1.251596382,-1.051362467,-0.888962125,0.980922502,0.082335518,0.151898025,0.781630065,1
7.403358813,4.052778837,3.178235205,2.512631063,-1.852680685,-0.732436802,-1.67118409,0.222157151,0.269352218,0.532291942,0.366420593,1
0.678285922,9.346392473,6.181783154,2.51069469,-1.208540253,-1.296226412,-0.834340467,0.795540986,0.785380043,0.504192449,0.721275366,1
3.656777709,0.738951215,9.92921806,1.279422101,-1.743216905,-0.556594128,-1.251270236,0.984129044,0.920280678,0.13276812,0.954064651,1
5.09155376,0.751730824,9.300556989,2.585712854,-1.374885701,-0.603694847,-1.968990349,0.900466125,0.909621834,0.087715967,0.822338815,1
0.717478834,6.563880241,8.139443478,8.007774688,-0.646690235,-1.66182006,-1.243731728,0.439423122,0.33104886,0.120447257,0.245414391,1
5.011715436,1.714674139,0.657487437,9.385188731,-0.829250263,-1.976900101,-0.883265738,0.606217153,0.235040099,0.963501542,0.29076455,1
8.18673507,2.348924188,4.137982862,0.759759551,-1.709653064,-1.719406358,-1.576946259,0.59160634,0.301876561,0.389971514,0.11961012,1
9.91824763,1.196125532,6.635556626,7.062634436,-1.209245212,-1.760774487,-1.873016851,0.428996471,0.390296549,0.236027591,0.119259736,1
1.773021822,1.898082177,4.586753475,1.117739472,-1.556891013,-0.950918618,-1.997889065,0.561344371,0.160402867,0.912391961,0.484852517,1
1.18519325,5.077443543,1.255235856,7.122996718,-1.808396618,-1.614971164,-1.291541851,0.461861519,0.620192091,0.056897149,0.2652612,1
9.077132268,1.536374957,4.226379829,4.050098431,-1.342300309,-1.321399101,-1.771499085,0.223354149,0.563971488,0.594027311,0.61370526,1
2.612069825,7.893407083,5.919793806,1.075947,-1.672904527,-1.385493359,-1.457785951,0.950089143,0.599469402,0.22068981,0.605202511,1
1.141452638,9.742671287,3.184702496,6.641545609,-1.017284241,-0.82458157,-1.758852845,0.318318409,0.459899037,0.4816084,0.547074796,1
5.128223803,7.36463451,6.026414286,3.290776071,-1.143849263,-1.012305705,-1.905708359,0.344797417,0.451726546,0.141694421,0.183112228,1
8.42472951,2.648179035,8.826821878,3.579773036,-1.100843623,-1.271897601,-1.471372411,0.128512606,0.136152543,0.285905719,0.208009014,1
9.367396696,3.417103883,3.09230821,6.713958884,-0.760942126,-1.544629649,-0.954792491,0.478941516,0.651177603,0.216452822,0.173552505,1
9.255687815,2.395707445,1.535025401,9.789619063,-0.600811301,-1.294950425,-1.12021468,0.708081787,0.535860764,0.243537524,0.093919512,1
0.959253184,2.172475628,5.956848864,9.126390749,-0.559991716,-1.702953566,-1.411372641,0.429634936,0.969880128,0.506574122,0.556951575,1
5.483378369,2.060678891,1.464777052,8.151989611,-1.02763892,-0.907117512,-1.535160754,0.751792576,0.663986646,0.752265664,0.368840303,1
4.11710582,0.703179863,3.822165289,7.793876771,-1.685786196,-1.740281987,-0.737003907,0.534746751,0.787736602,0.863143133,0.348871611,1
1.580950358,6.200149434,0.723735082,3.322340951,-0.695790096,-0.742262395,-0.599310549,0.945242206,0.407064588,0.512918822,0.126772768,1
4.90122735,8.458983934,6.627874178,1.844725981,-1.87107273,-0.823127593,-1.742899885,0.493789896,0.139436252,0.478466575,0.820010972,1
1.935822101,1.853826562,0.824150949,6.640167983,-0.891792254,-1.632641262,-0.801971807,0.064150787,0.966215448,0.520357968,0.102859935,1
5.784840626,2.785080468,0.852553182,3.955844771,-0.674941275,-1.976322899,-0.898952301,0.191722097,0.308322664,0.274445218,0.543178319,1
7.988333303,3.896079379,3.539221013,1.966390556,-1.464488488,-0.6492417,-1.722117261,0.526591589,0.145743785,0.827964834,0.723027793,1
0.543851815,2.091633434,4.366619051,3.669275046,-1.507572867,-0.784667078,-1.818962467,0.280255303,0.844982637,0.220802627,0.575317876,1
4.675515693,5.088968403,4.332148454,1.035390655,-0.87130654,-0.626600111,-1.587068069,0.15622381,0.436453359,0.739111755,0.960328266,1
9.084917396,6.698881426,1.915372784,0.968784689,-1.386765719,-0.700193065,-1.584781579,0.829044224,0.356103482,0.407589915,0.899044317,1
4.333093741,1.23818204,3.602884779,5.897347919,-0.795486947,-1.105248736,-1.691397056,0.065574302,0.588888786,0.145650203,0.361116869,1
6.362299478,1.30483947,0.645780401,1.477256159,-1.735872897,-1.294314507,-1.449268832,0.346442302,0.884935641,0.07160679,0.446681491,1
5.480170006,2.614500216,8.600705257,7.609926827,-1.55456237,-1.724645105,-1.531857085,0.164703549,0.393206995,0.483086975,0.239068673,1
2.338503671,7.138619432,1.042965609,6.942025094,-1.481829336,-1.24896382,-1.763664095,0.28802842,0.128496245,0.188206183,0.273525484,1
8.576458408,5.768433991,3.531168505,4.039054672,-1.038636063,-1.973231174,-0.871189127,0.169047296,0.28724111,0.414744353,0.689057345,1
2.104834771,4.053699056,7.798864599,1.60860873,-0.90311332,-1.945447537,-1.984161837,0.656428639,0.115668692,0.255069569,0.633806781,1
3.949349336,0.628722359,4.485905506,1.61404943,-0.855231422,-1.132483869,-1.481219262,0.200208795,0.96320365,0.844578304,0.393470689,1
1.527055058,7.868364179,4.961375875,1.437388894,-0.709746441,-0.586789056,-0.826555015,0.609959044,0.4624289,0.124015947,0.758807529,1
2.50813605,0.708301226,2.554630488,5.2867912,-0.643098532,-0.862063709,-0.58620654,0.592468427,0.35370473,0.579954109,0.323993398,1
1.717272839,4.462356719,9.235388124,0.88617915,-1.874814767,-1.019416979,-1.418082078,0.074464318,0.7038545,0.658701986,0.954368026,1
2.959772665,3.972257024,2.795298846,3.016148625,-1.860840338,-1.844811804,-0.960721142,0.117433356,0.158953057,0.830404884,0.539325468,1
4.801631194,7.332889722,5.064545545,7.790485566,-0.708697365,-0.893463664,-1.908226803,0.143053528,0.40295926,0.619354173,0.059053789,1
0.911815608,9.131573428,2.100721138,1.500365211,-1.027828078,-1.87951739,-1.307479772,0.886112869,0.061972411,0.245340557,0.128073026,1
6.375495698,1.214949195,3.384236826,9.314170096,-1.980312549,-1.204592698,-1.959172226,0.564308591,0.16716685,0.454461999,0.17876247,1
3.070032903,8.467460136,5.021186853,1.121349803,-0.556943788,-0.679673522,-1.761814065,0.134709662,0.675154065,0.24716121,0.075274739,1
6.330965093,4.787420616,3.181940566,0.861986636,-0.970716304,-1.965516068,-0.809440292,0.108353657,0.326885536,0.939962456,0.50777161,1
0.586591107,4.984000724,7.632930238,7.034543984,-1.307382119,-0.944983935,-1.653227144,0.235708695,0.063872703,0.237275975,0.778897051,1
0.676193225,0.781086337,5.556239851,3.765235299,-1.062958393,-1.175795616,-0.692456247,0.740130999,0.772031108,0.420697348,0.839774527,1
2.614289946,4.071344554,5.85279246,7.114807693,-1.197391306,-1.141167797,-1.721323478,0.424042152,0.435934068,0.200649397,0.466131424,1
1.817542056,3.015215285,9.873021727,4.879145705,-1.646862736,-0.845028236,-1.352791741,0.480732676,0.860826831,0.855140611,0.318768054,1
3.389418566,3.757983416,7.729943459,4.259208684,-0.689403992,-1.508278397,-0.89151174,0.311722297,0.388561675,0.525767092,0.269674573,1
2.396642778,5.212680809,1.400185986,7.48407856,-0.713319973,-1.52754355,-0.995630227,0.627475311,0.890979268,0.622992745,0.062690424,1
2.832456711,6.826459236,1.266398117,7.211398862,-1.145600775,-0.840957038,-0.717731819,0.238815199,0.509414573,0.131856487,0.518273883,1
1.190328766,6.211659925,1.740901891,7.799270422,-1.444342057,-0.588275066,-1.708230507,0.255805178,0.394001464,0.239232933,0.080260544,1
7.589726073,7.334231625,3.888467814,1.614712039,-0.887893241,-1.240916859,-1.285917282,0.235765378,0.678952342,0.183856743,0.506623955,1
2.336171557,6.962577241,8.826666007,2.748195376,-1.387332516,-1.432442284,-0.803455871,0.844830532,0.371488143,0.06986552,0.557813871,1
0.846756539,3.131329952,6.434650717,3.138499918,-1.821385548,-0.949405217,-1.227266015,0.608255872,0.280619894,0.63432874,0.890542692,1
0.648830262,2.89026547,2.055352114,9.75481504,-1.900847331,-1.979966201,-0.852292414,0.539126846,0.920727374,0.8124909,0.465492945,1
3.395879425,2.159792097,1.077115371,2.39973797,-1.703738254,-0.970514036,-1.03705324,0.353863375,0.358303047,0.203499588,0.092010556,1
5.519962318,1.958080008,7.328238477,2.789816107,-1.369306315,-1.08232179,-1.42646126,0.651887912,0.422858246,0.250010374,0.539779407,1
2.992026437,1.268979815,9.604154389,2.860044837,-0.768118478,-0.629508631,-1.218543833,0.944260915,0.875675689,0.919349944,0.086864961,1
1.142342978,6.76698,6.884254441,8.746013102,-0.733377063,-1.22483983,-1.076778164,0.758817134,0.359873131,0.359358037,0.212335621,1
0.985953523,9.327821041,9.605088642,0.852229458,-1.82804708,-0.749562057,-0.745034221,0.805082492,0.41551726,0.904828822,0.474935312,1
0.917710382,9.37026857,1.566546486,3.697913338,-1.173258298,-0.866689972,-1.683766985,0.704874574,0.787168312,0.104848518,0.399372147,1
4.871207878,8.784541411,2.078936427,0.793703861,-0.789105585,-1.354143309,-0.824471421,0.932970973,0.679148114,0.47031158,0.70909771,1
8.874759139,7.555616078,2.232519141,1.671541303,-0.94508694,-1.610559453,-1.332069264,0.516954434,0.564128124,0.053591075,0.471157464,1
3.585872277,3.998781545,4.674442794,5.698131299,-1.079364365,-1.976229148,-1.087310142,0.068447495,0.158638861,0.648316905,0.333036057,1
9.284677678,0.640067889,4.741033513,5.173224741,-1.154412943,-1.782708553,-1.982564359,0.361603459,0.171122573,0.16393243,0.460116712,1
4.161408096,4.05587941,1.847881097,2.752344652,-1.721368971,-1.185510847,-0.529020421,0.712295858,0.393070236,0.492116123,0.110949974,1
1.761219978,6.146150612,1.01542296,7.452720024,-1.779199808,-1.526711923,-1.262503209,0.732128082,0.567278985,0.633621231,0.675134933,1
1.396266945,4.85210691,1.502369224,0.763938378,-1.888881758,-1.893520078,-0.777859853,0.345340855,0.931777366,0.35884017,0.580376893,1
0.677271391,0.648480271,3.879350009,3.218108947,-0.631001631,-1.151944396,-1.888673081,0.315738898,0.641818266,0.170783564,0.08999399,1
8.219811732,9.86843815,0.584643151,3.880855939,-1.714620856,-0.663672754,-1.152478119,0.49490005,0.483100801,0.520927674,0.819471756,1
1.000577569,4.416786817,2.746661802,9.579738917,-1.676886095,-1.300488285,-1.797263181,0.490364758,0.343884838,0.283902835,0.901384867,1
3.631962787,4.853719435,9.492327047,0.898212747,-0.70075384,-1.72382199,-1.455979387,0.66703824,0.131593631,0.50628048,0.31133502,1
1.100845451,5.469226491,1.411014744,1.159577115,-0.760778118,-1.838456673,-1.494537831,0.45478207,0.225385327,0.956276305,0.854320288,1
1.919929148,7.141159957,4.027887412,8.136748825,-0.813075329,-0.977681159,-1.78367226,0.971936854,0.055362573,0.808616159,0.24308063,1
5.846718343,7.767451987,1.026642116,9.682899112,-1.344528217,-0.94722884,-1.581873485,0.48196276,0.719450467,0.855922389,0.166109931,1
8.390567096,1.266998435,6.638995013,8.446593573,-0.723380819,-1.389255075,-1.272611226,0.097402078,0.508556884,0.507542463,0.542270095,1
0.620791458,3.886115384,3.481396662,7.149389687,-1.01101384,-1.39667983,-0.593904905,0.518754881,0.237814044,0.516746519,0.464412863,1
1.244661877,1.893175157,1.495222276,2.529496168,-1.14910894,-1.900328727,-1.012379737,0.169744832,0.730023132,0.662723453,0.683232094,1
1.349981467,0.976417499,6.104242758,1.04770641,-1.148824196,-1.061543097,-1.712389877,0.473188131,0.588499809,0.579755807,0.597424333,1
4.263719114,9.563653976,2.153848062,2.712853533,-1.034173493,-1.683561011,-1.692827407,0.875976773,0.358198112,0.208781769,0.290873014,1
3.721209111,1.440928416,6.094422258,9.08121235,-0.79159573,-1.1500277,-1.552311799,0.393733467,0.963340069,0.086283143,0.11279831,1
8.686607647,4.86486378,6.971913957,2.008608795,-1.233163286,-1.332816642,-1.781188155,0.281749,0.152323023,0.070354767,0.180842926,1
5.567869776,1.646489788,0.809994265,9.918022065,-0.516048816,-1.153483442,-1.142228368,0.168274999,0.339724004,0.205296977,0.942829033,1
5.761438102,1.669076914,8.625670048,6.007778922,-0.848691714,-1.678319399,-1.332463207,0.163829229,0.408558283,0.226444531,0.136596634,1
4.122654817,0.773951791,0.516746758,4.287423385,-0.906819421,-1.934742043,-1.62759134,0.300640294,0.154803564,0.267797045,0.599849218,1
